"ACCT","FULL_ACCT","FISCALYR","PERIOD","DESCRIP","YTD_BEGINNING","PERIOD_DEBIT","PERIOD_CREDIT","PERIOD_BALANCE","CUMM_PERIOD_BALANCE","EPLANT_ID","COMPANY"
"6007920","10-6000-7920","2016",12,"Office Supplies",0,225.02,0,225.02,2495.35,1,"Plasmology4"
"6008370","10-6000-8370","2016",12,"IT - Cell Phone",0,,,,561.38,1,"Plasmology4"
"6077700","10-6007-7700","2016",12,"Testing",0,,,,315,1,"Plasmology4"
"7006000","10-7000-6000","2016",12,"Salaries & Wages",0,43750.04,44535.84,-785.8,481250.44,1,"Plasmology4"
"7006070","10-7000-6070","2016",12,"Bonus",0,,,,27500,1,"Plasmology4"
"7006350","10-7000-6350","2016",12,"Employer Payroll Taxes",0,1864.17,0,1864.17,29069.81,1,"Plasmology4"
"7007720","10-7000-7720","2016",12,"Seminars",0,,,,400,1,"Plasmology4"
"7007820","10-7000-7820","2016",12,"Meals & Entertainment",0,1709.22,0,1709.22,7386.75,1,"Plasmology4"
"7007825","10-7000-7825","2016",12,"Meals & Entertainment - Deductible Employee Meals",0,124.6,18.81,105.79,2014.81,1,"Plasmology4"
"7007840","10-7000-7840","2016",12,"Lodging",0,329.07,0,329.07,16113.04,1,"Plasmology4"
"7007850","10-7000-7850","2016",12,"Transportation",0,56.81,0,56.81,23002.6,1,"Plasmology4"
"7007905","10-7000-7905","2016",12,"Printing & Publications",0,670,670,0,670,1,"Plasmology4"
"7007910","10-7000-7910","2016",12,"Postage & Delivery",0,161.25,74.05,87.2,1419.7,1,"Plasmology4"
"7007915","10-7000-7915","2016",12,"Dues & Subscriptions",0,,,,215,1,"Plasmology4"
"7007920","10-7000-7920","2016",12,"Office Supplies",0,498.29,370.13,128.16,2962.9,1,"Plasmology4"
"7007925","10-7000-7925","2016",12,"Miscellaneous Expenses",0,1416.96,1425.46,-8.5,8.5,1,"Plasmology4"
"7007930","10-7000-7930","2016",12,"Taxes/Licenses/Fees",0,150,150,0,1274,1,"Plasmology4"
"7007940","10-7000-7940","2016",12,"Bank Charges",0,,,,667.96,1,"Plasmology4"
"7007945","10-7000-7945","2016",12,"Service / Finance Charges",0,,,,3873.59,1,"Plasmology4"
"7106720","10-7010-6720","2016",12,"Training",0,,,,95,1,"Plasmology4"
"7107530","10-7010-7530","2016",12,"Accounting Fees",0,,,,13700,1,"Plasmology4"
"7107580","10-7010-7580","2016",12,"Consulting",0,6667.5,0,6667.5,72858.94,1,"Plasmology4"
"7107910","10-7010-7910","2016",12,"Postage & Delivery",0,,,,6.45,1,"Plasmology4"
"7107920","10-7010-7920","2016",12,"Office Supplies",0,,,,193.75,1,"Plasmology4"
"7107940","10-7010-7940","2016",12,"Bank Charges",0,250,0,250,891.06,1,"Plasmology4"
"7107945","10-7010-7945","2016",12,"Service / Finance Charges",0,,,,38.47,1,"Plasmology4"
"7137550","10-7013-7550","2016",12,"Outside Services",0,,,,33000,1,"Plasmology4"
"7156060","10-7015-6060","2016",12,"Severance Pay",0,,,,150000,1,"Plasmology4"
"7156200","10-7015-6200","2016",12,"Stock Based Compensation",0,955343,0,955343,2450000,1,"Plasmology4"
"7156360","10-7015-6360","2016",12,"Payroll Fees",0,167.62,0,167.62,3031.6,1,"Plasmology4"
"7156400","10-7015-6400","2016",12,"Medical Benefits",0,15807.16,7883.58,7923.58,98874.73,1,"Plasmology4"
"7156405","10-7015-6405","2016",12,"Medical Benefits - Employee Contribution",0,0,1186.16,-1186.16,-20215.33,1,"Plasmology4"
"7156410","10-7015-6410","2016",12,"Den/Vis/Life Insurance",0,1664.67,825.8,838.87,12237.81,1,"Plasmology4"
"7156415","10-7015-6415","2016",12,"Den/Vis/Life Insurance - Employee Contribution",0,0,103.6,-103.6,-2080.68,1,"Plasmology4"
"7156425","10-7015-6425","2016",12,"HSA - Employer Contribution",0,,,,11015,1,"Plasmology4"
"7156439","10-7015-6439","2016",12,"Employee Disability Insurance",0,,,,6131.29,1,"Plasmology4"
"7156450","10-7015-6450","2016",12,"Employee Appreciation Expenses",0,566.71,0,566.71,-304.07,1,"Plasmology4"
"7156500","10-7015-6500","2016",12,"Workers Compensation Insurance",0,1699.11,1695.11,4,12922.93,1,"Plasmology4"
"7157580","10-7015-7580","2016",12,"Consulting",0,,,,10000,1,"Plasmology4"
"7157820","10-7015-7820","2016",12,"Meals & Entertainment",0,,,,18.81,1,"Plasmology4"
"7157825","10-7015-7825","2016",12,"Meals & Entertainment - Deductible Employee Meals",0,,,,67.67,1,"Plasmology4"
"7157870","10-7015-7870","2016",12,"Mileage Reimbursement ",0,,,,48.6,1,"Plasmology4"
"7157915","10-7015-7915","2016",12,"Dues & Subscriptions",0,,,,262,1,"Plasmology4"
"7157920","10-7015-7920","2016",12,"Office Supplies",0,532.39,0,532.39,5403.75,1,"Plasmology4"
"7205930","10-7020-5930","2016",12,"Depreciation - Computer Equipment",0,365.62,0,365.62,18944.39,1,"Plasmology4"
"7205940","10-7020-5940","2016",12,"Depreciation - Software",0,89.81,0,89.81,-32.03,1,"Plasmology4"
"7206000","10-7020-6000","2016",12,"Salaries & Wages",0,13333.34,7999.68,5333.66,146666.74,1,"Plasmology4"
"7206350","10-7020-6350","2016",12,"Employer Payroll Taxes",0,187.48,0,187.48,9581.91,1,"Plasmology4"
"7207570","10-7020-7570","2016",12,"Contract Labor",0,2000,0,2000,0,1,"Plasmology4"
"7207580","10-7020-7580","2016",12,"Consulting",0,,,,1167.74,1,"Plasmology4"
"7207900","10-7020-7900","2016",12,"Materials & Supplies",0,,,,16.49,1,"Plasmology4"
"7207910","10-7020-7910","2016",12,"Postage & Delivery",0,,,,9.7,1,"Plasmology4"
"7207920","10-7020-7920","2016",12,"Office Supplies",0,,,,90.54,1,"Plasmology4"
"7208320","10-7020-8320","2016",12,"IT - Software; Non-Depreciable ",0,2849.17,437.2,2411.97,27126.33,1,"Plasmology4"
"7208330","10-7020-8330","2016",12,"IT - Cloud Services",0,983.21,596.65,386.56,4664.57,1,"Plasmology4"
"7208340","10-7020-8340","2016",12,"IT - Data Center",0,430.42,0,430.42,4509.12,1,"Plasmology4"
"7208350","10-7020-8350","2016",12,"IT - Connectivity",0,742.79,123.28,619.51,6773.98,1,"Plasmology4"
"7208360","10-7020-8360","2016",12,"IT - Voice",0,551.49,162.43,389.06,4955.93,1,"Plasmology4"
"7208370","10-7020-8370","2016",12,"IT - Cell Phone",0,287.23,64,223.23,1592.31,1,"Plasmology4"
"7208380","10-7020-8380","2016",12,"IT - Domain Registration",0,630.31,0,630.31,1132.67,1,"Plasmology4"
"7307500","10-7030-7500","2016",12,"Legal Fees - General",0,73705.25,2825,70880.25,61077.55,1,"Plasmology4"
"7307510","10-7030-7510","2016",12,"Legal Fees - Patent",0,22436.53,0,22436.53,169168.14,1,"Plasmology4"
"7307529","10-7030-7529","2016",12,"Legal Fees - Misc. ",0,,,,25,1,"Plasmology4"
"7355920","10-7035-5920","2016",12,"Depreciation - Furniture & Fixtures",0,,,,3835.98,1,"Plasmology4"
"7355945","10-7035-5945","2016",12,"Depreciation - Office Equipment",0,,,,4339.99,1,"Plasmology4"
"7355950","10-7035-5950","2016",12,"Depreciation - Leasehold Improvements",0,,,,3673.73,1,"Plasmology4"
"7357300","10-7035-7300","2016",12,"Rent",0,23751.16,11875.58,11875.58,151413.03,1,"Plasmology4"
"7357400","10-7035-7400","2016",12,"Utilities",0,74.89,39.15,35.74,980.67,1,"Plasmology4"
"7357420","10-7035-7420","2016",12,"Equipment",0,174.24,160.95,13.29,3823.75,1,"Plasmology4"
"7357450","10-7035-7450","2016",12,"Janitorial",0,,,,200,1,"Plasmology4"
"7357460","10-7035-7460","2016",12,"Maintenance & Repairs",0,,,,198.29,1,"Plasmology4"
"7357490","10-7035-7490","2016",12,"Property Taxes",0,742,0,742,0,1,"Plasmology4"
"7506550","10-7050-6550","2016",12,"D&O Insurance",0,1627.89,155.04,1472.85,21070.27,1,"Plasmology4"
"7507590","10-7050-7590","2016",12,"Liability Insurance",0,155.04,77.52,77.52,-77.52,1,"Plasmology4"
"8016000","10-8101-6000","2016",12,"Salaries & Wages",0,,,,0,1,"Plasmology4"
"9008565","10-9000-8565","2016",12,"Gain on Asset Sale",0,,,,83333.36,1,"Plasmology4"
"9008590","10-9000-8590","2016",12,"Loss on Forgiveness of Intercompany Debt",0,0,50000,-50000,2623392.57,1,"Plasmology4"
"9008700","10-9000-8700","2016",12,"Amortization",0,84.08,0,84.08,42591.53,1,"Plasmology4"
"9108410","10-9100-8410","2016",12,"Interest Expense",0,358778.48,43747.77,315030.71,623299.42,1,"Plasmology4"
"9108460","10-9100-8460","2016",12,"Interest Income",0,0,14.05,-14.05,-153.07,1,"Plasmology4"
"9508600","10-9500-8600","2016",12,"State Income Tax ",0,,,,49.96,1,"Plasmology4"
"0001000","10-0000-1000","2017",1,"Petty Cash",98,120.48,120.48,0,0,1,"Plasmology4"
"0001001","10-0000-1001","2017",1,"Plaz4 Operational ",144610.43,102160.5,181430.56,-79270.06,0,1,"Plasmology4"
"0001002","10-0000-1002","2017",1,"Plaz4 Debit",4208.36,13.5,559.96,-546.46,0,1,"Plasmology4"
"0001003","10-0000-1003","2017",1,"Plaz4 Money Market",0,0.04,0.04,0,0,1,"Plasmology4"
"0001005","10-0000-1005","2017",1,"AZ Biz Bank Checking ",0,10109.4,10052.5,56.9,0,1,"Plasmology4"
"0001006","10-0000-1006","2017",1,"AZ Biz Bank ICS Savings",149824.85,50.99,110168.31,-110117.32,0,1,"Plasmology4"
"0001007","10-0000-1007","2017",1,"AZ Biz Bank Credit Card",0,,,,0,1,"Plasmology4"
"0001140","10-0000-1140","2017",1,"Work In Progress Inventory",0,,,,0,1,"Plasmology4"
"0001201","10-0000-1201","2017",1,"Inventory - Components",63054,,,,0,1,"Plasmology4"
"0001203","10-0000-1203","2017",1,"Inventory - Raw Materials",8050.15,,,,0,1,"Plasmology4"
"0001280","10-0000-1280","2017",1,"Reserve for Inventory Loss - Valuation",-15000,,,,0,1,"Plasmology4"
"0001500","10-0000-1500","2017",1,"Due From Employee",0,72.16,45,27.16,0,1,"Plasmology4"
"0001550","10-0000-1550","2017",1,"Prepaid Insurance",8689.38,16011.54,16923.02,-911.48,0,1,"Plasmology4"
"0001560","10-0000-1560","2017",1,"Prepaid Expenses",16111.19,1930.54,5636.57,-3706.03,0,1,"Plasmology4"
"0001580","10-0000-1580","2017",1,"Receivable from Shareholders",0,,,,0,1,"Plasmology4"
"0001600","10-0000-1600","2017",1,"Security Deposit",6537.6,0,90.99,-90.99,0,1,"Plasmology4"
"0001660","10-0000-1660","2017",1,"Due from EDGE Orthopaedics",0,,,,0,1,"Plasmology4"
"0001730","10-0000-1730","2017",1,"Goodwill",100,,,,0,1,"Plasmology4"
"0001740","10-0000-1740","2017",1,"Organizational Cost",15128.3,,,,0,1,"Plasmology4"
"0001750","10-0000-1750","2017",1,"Accum Amortization - Goodwill",-100,,,,0,1,"Plasmology4"
"0001760","10-0000-1760","2017",1,"Accum Amortization - Organizational",-6990.52,0,84.08,-84.08,0,1,"Plasmology4"
"0001800","10-0000-1800","2017",1,"Machinery & Equipment",40059.75,,,,0,1,"Plasmology4"
"0001820","10-0000-1820","2017",1,"Tooling",10500,,,,0,1,"Plasmology4"
"0001850","10-0000-1850","2017",1,"Computer Equipment",53958.89,,,,0,1,"Plasmology4"
"0001860","10-0000-1860","2017",1,"Software",99724.36,,,,0,1,"Plasmology4"
"0001870","10-0000-1870","2017",1,"Leasehold Improvements",5300.67,,,,0,1,"Plasmology4"
"0001899","10-0000-1899","2017",1,"Office Equipment ",3484,,,,0,1,"Plasmology4"
"0001900","10-0000-1900","2017",1,"Accum Depreciation - Mach/Equip",-27702.44,0,384.41,-384.41,0,1,"Plasmology4"
"0001920","10-0000-1920","2017",1,"Accum Depreciation - Tooling",-9041.7,0,291.67,-291.67,0,1,"Plasmology4"
"0001950","10-0000-1950","2017",1,"Accum Depreciation - Comp Equip",-50024.43,0,365.62,-365.62,0,1,"Plasmology4"
"0001960","10-0000-1960","2017",1,"Accum Depreciation - Software",-98467.18,0,89.81,-89.81,0,1,"Plasmology4"
"0001965","10-0000-1965","2017",1,"Accum Depreciation - Office Equipment",-3484,,,,0,1,"Plasmology4"
"0001970","10-0000-1970","2017",1,"Accum Depreciation - L/H Improve",-5300.67,,,,0,1,"Plasmology4"
"0002000","10-0000-2000","2017",1,"Accounts Payable",-1960244.69,49444.57,100066.35,-50621.78,0,1,"Plasmology4"
"0002010","10-0000-2010","2017",1,"Accrued Receipts",0,627.85,627.85,0,0,1,"Plasmology4"
"0002130","10-0000-2130","2017",1,"Payroll Taxes Payable ",0,,,,0,1,"Plasmology4"
"0002180","10-0000-2180","2017",1,"Employee HSA Payable",0,1371,1371,0,0,1,"Plasmology4"
"0002200","10-0000-2200","2017",1,"Wages Payable",0,,,,0,1,"Plasmology4"
"0002210","10-0000-2210","2017",1,"Accrued PTO",0.2,,,,0,1,"Plasmology4"
"0002250","10-0000-2250","2017",1,"Accrued Expenses",-207321.37,56742.99,11363.97,45379.02,0,1,"Plasmology4"
"0002270","10-0000-2270","2017",1,"Due To Employee",0,0,200,-200,0,1,"Plasmology4"
"0002351","10-0000-2351","2017",1,"Accrued Interest",-909039.36,197497.77,36816.23,160681.54,0,1,"Plasmology4"
"0002360","10-0000-2360","2017",1,"Convertible Note, Short-term",-5550000,1000000,0,1000000,0,1,"Plasmology4"
"0002361","10-0000-2361","2017",1,"Personal Loan, Short-Term",0,,,,0,1,"Plasmology4"
"0002405","10-0000-2405","2017",1,"Debt Discount - Warrants",5182,0,431.83,-431.83,0,1,"Plasmology4"
"0002600","10-0000-2600","2017",1,"Warrants",-707611,,,,0,1,"Plasmology4"
"0002700","10-0000-2700","2017",1,"Common Stock",-18872234.24,0,1190500,-1195000,0,1,"Plasmology4"
"0002800","10-0000-2800","2017",1,"Treasury Stock",15000,,,,0,1,"Plasmology4"
"0003000","10-0000-3000","2017",1,"Additional Paid-In-Capital",-2604845,,,,0,1,"Plasmology4"
"0003010","10-0000-3010","2017",1,"Additional Paid-In-Capital - Options",-6148366,0,300000,-300000,0,1,"Plasmology4"
"0003100","10-0000-3100","2017",1,"Retained Earnings",31335267.06,,,,0,1,"Plasmology4"
"0003198","10-0000-3198","2017",1,"Net Income",5190883.41,,,,0,1,"Plasmology4"
"5105120","10-5010-5120","2017",1,"Expense Tooling",0,,,,0,1,"Plasmology4"
"5156000","10-5015-6000","2017",1,"Salaries & Wages",0,11666.68,0,11666.68,0,1,"Plasmology4"
"5156350","10-5015-6350","2017",1,"Employer Payroll Taxes",0,1041.02,0,1041.02,0,1,"Plasmology4"
"5167580","10-5016-7580","2017",1,"Consulting",0,,,,0,1,"Plasmology4"
"5167680","10-5016-7680","2017",1,"Quality & Regulatory",0,,,,0,1,"Plasmology4"
"5185870","10-5018-5870","2017",1,"Fixed Overhead Absorption - Tooling",0,,,,0,1,"Plasmology4"
"5185910","10-5018-5910","2017",1,"Depreciation - Tooling",0,291.67,0,291.67,0,1,"Plasmology4"
"5505600","10-5050-5600","2017",1,"Purchase Price Variance",0,,,,0,1,"Plasmology4"
"5808350","10-5080-8350","2017",1,"IT- Connectivity",0,147,147,0,0,1,"Plasmology4"
"6005900","10-6000-5900","2017",1,"Depreciation - Machinery & Equipment",0,384.41,0,384.41,0,1,"Plasmology4"
"6006000","10-6000-6000","2017",1,"Salaries & Wages",0,62075.06,0,62075.06,0,1,"Plasmology4"
"6006350","10-6000-6350","2017",1,"Employer Payroll Taxes",0,5994.84,0,5994.84,0,1,"Plasmology4"
"6007680","10-6000-7680","2017",1,"Quality & Regulatory",0,2819.56,1416.96,1402.6,0,1,"Plasmology4"
"6007700","10-6000-7700","2017",1,"Testing",0,,,,0,1,"Plasmology4"
"6007770","10-6000-7770","2017",1,"Lab Equipment - Expense",0,,,,0,1,"Plasmology4"
"6007790","10-6000-7790","2017",1,"Lab Supplies",0,,,,0,1,"Plasmology4"
"6007820","10-6000-7820","2017",1,"Meals & Entertainment",0,,,,0,1,"Plasmology4"
"6007825","10-6000-7825","2017",1,"Meals & Entertainment - Deductible Employee Meals",0,,,,0,1,"Plasmology4"
"6007900","10-6000-7900","2017",1,"Materials & Supplies",0,1373.91,120.48,1253.43,0,1,"Plasmology4"
"6007905","10-6000-7905","2017",1,"Printing & Publications",0,,,,0,1,"Plasmology4"
"6007910","10-6000-7910","2017",1,"Postage & Delivery",0,217.76,0,217.76,0,1,"Plasmology4"
"6007920","10-6000-7920","2017",1,"Office Supplies",0,93.18,0,93.18,0,1,"Plasmology4"
"6008370","10-6000-8370","2017",1,"IT - Cell Phone",0,,,,0,1,"Plasmology4"
"7006000","10-7000-6000","2017",1,"Salaries & Wages",0,43750.04,0,43750.04,0,1,"Plasmology4"
"7006350","10-7000-6350","2017",1,"Employer Payroll Taxes",0,3881.22,0,3881.22,0,1,"Plasmology4"
"7007550","10-7000-7550","2017",1,"Outside Services",0,396,0,396,0,1,"Plasmology4"
"7007820","10-7000-7820","2017",1,"Meals & Entertainment",0,405.82,31.71,374.11,0,1,"Plasmology4"
"7007825","10-7000-7825","2017",1,"Meals & Entertainment - Deductible Employee Meals",0,105.79,105.79,0,0,1,"Plasmology4"
"7007840","10-7000-7840","2017",1,"Lodging",0,2280,0,2280,0,1,"Plasmology4"
"7007850","10-7000-7850","2017",1,"Transportation",0,286.03,5,281.03,0,1,"Plasmology4"
"7007905","10-7000-7905","2017",1,"Printing & Publications",0,670,670,0,0,1,"Plasmology4"
"7007910","10-7000-7910","2017",1,"Postage & Delivery",0,192.37,48.5,143.87,0,1,"Plasmology4"
"7007920","10-7000-7920","2017",1,"Office Supplies",0,145.2,0,145.2,0,1,"Plasmology4"
"7007925","10-7000-7925","2017",1,"Miscellaneous Expenses",0,613.5,613.5,0,0,1,"Plasmology4"
"7007930","10-7000-7930","2017",1,"Taxes/Licenses/Fees",0,911.25,0,911.25,0,1,"Plasmology4"
"7007940","10-7000-7940","2017",1,"Bank Charges",0,,,,0,1,"Plasmology4"
"7077945","10-7007-7945","2017",1,"Service / Finance Charges",0,,,,0,1,"Plasmology4"
"7107530","10-7010-7530","2017",1,"Accounting Fees",0,,,,0,1,"Plasmology4"
"7107580","10-7010-7580","2017",1,"Consulting",0,13650,0,13650,0,1,"Plasmology4"
"7107910","10-7010-7910","2017",1,"Postage & Delivery",0,,,,0,1,"Plasmology4"
"7107930","10-7010-7930","2017",1,"Taxes/Licenses/Fees",0,,,,0,1,"Plasmology4"
"7107940","10-7010-7940","2017",1,"Bank Charges",0,406.5,172.01,234.49,0,1,"Plasmology4"
"7107945","10-7010-7945","2017",1,"Service / Finance Charges",0,42.4,39,3.4,0,1,"Plasmology4"
"7137550","10-7013-7550","2017",1,"Outside Services",0,,,,0,1,"Plasmology4"
"7156060","10-7015-6060","2017",1,"Severance Pay",0,,,,0,1,"Plasmology4"
"7156200","10-7015-6200","2017",1,"Stock Based Compensation",0,300000,0,300000,0,1,"Plasmology4"
"7156350","10-7015-6350","2017",1,"Employer Payroll Taxes",0,,,,0,1,"Plasmology4"
"7156360","10-7015-6360","2017",1,"Payroll Fees",0,348.42,0,348.42,0,1,"Plasmology4"
"7156400","10-7015-6400","2017",1,"Medical Benefits",0,22486.52,14602.94,7883.58,0,1,"Plasmology4"
"7156405","10-7015-6405","2017",1,"Medical Benefits - Employee Contribution",0,0,1186.16,-1186.16,0,1,"Plasmology4"
"7156410","10-7015-6410","2017",1,"Den/Vis/Life Insurance",0,2287.47,1408.6,878.87,0,1,"Plasmology4"
"7156415","10-7015-6415","2017",1,"Den/Vis/Life Insurance - Employee Contribution",0,0,103.6,-103.6,0,1,"Plasmology4"
"7156437","10-7015-6437","2017",1,"Officers Life Insurance",0,,,,0,1,"Plasmology4"
"7156439","10-7015-6439","2017",1,"Employee Disability Insurance",0,421.65,0,421.65,0,1,"Plasmology4"
"7156450","10-7015-6450","2017",1,"Employee Appreciation Expenses",0,566.71,566.71,0,0,1,"Plasmology4"
"7156500","10-7015-6500","2017",1,"Workers Compensation Insurance",0,1055.66,0,1055.66,0,1,"Plasmology4"
"7157825","10-7015-7825","2017",1,"Meals & Entertainment - Deductible Employee Meals",0,25.5,0,25.5,0,1,"Plasmology4"
"7157840","10-7015-7840","2017",1,"Lodging",0,,,,0,1,"Plasmology4"
"7157850","10-7015-7850","2017",1,"Transportation",0,,,,0,1,"Plasmology4"
"7157905","10-7015-7905","2017",1,"Printing & Publications",0,,,,0,1,"Plasmology4"
"7157915","10-7015-7915","2017",1,"Dues & Subscriptions",0,,,,0,1,"Plasmology4"
"7157920","10-7015-7920","2017",1,"Office Supplies",0,206.31,0,206.31,0,1,"Plasmology4"
"7205930","10-7020-5930","2017",1,"Depreciation - Computer Equipment",0,365.62,0,365.62,0,1,"Plasmology4"
"7205940","10-7020-5940","2017",1,"Depreciation - Software",0,89.81,0,89.81,0,1,"Plasmology4"
"7206000","10-7020-6000","2017",1,"Salaries & Wages",0,13333.34,0,13333.34,0,1,"Plasmology4"
"7206350","10-7020-6350","2017",1,"Employer Payroll Taxes",0,1138.66,0,1138.66,0,1,"Plasmology4"
"7207915","10-7020-7915","2017",1,"Dues & Subscriptions",0,,,,0,1,"Plasmology4"
"7208300","10-7020-8300","2017",1,"IT - Hardware",0,,,,0,1,"Plasmology4"
"7208320","10-7020-8320","2017",1,"IT - Software; Non-Depreciable ",0,2850.49,453.13,2397.36,0,1,"Plasmology4"
"7208325","10-7020-8325","2017",1,"IT - Yearly Service/Maintenance Contracts",0,,,,0,1,"Plasmology4"
"7208330","10-7020-8330","2017",1,"IT - Cloud Services",0,737.75,267.46,470.29,0,1,"Plasmology4"
"7208340","10-7020-8340","2017",1,"IT - Data Center",0,860.84,0,860.84,0,1,"Plasmology4"
"7208350","10-7020-8350","2017",1,"IT - Connectivity",0,797.7,176.53,621.17,0,1,"Plasmology4"
"7208360","10-7020-8360","2017",1,"IT - Voice",0,471.14,17.63,453.51,0,1,"Plasmology4"
"7208370","10-7020-8370","2017",1,"IT - Cell Phone",0,377.52,58.35,319.17,0,1,"Plasmology4"
"7208380","10-7020-8380","2017",1,"IT - Domain Registration",0,,,,0,1,"Plasmology4"
"7307500","10-7030-7500","2017",1,"Legal Fees - General",0,35595.25,33231.25,2364,0,1,"Plasmology4"
"7307510","10-7030-7510","2017",1,"Legal Fees - Patent",0,44346.2,40118.53,4227.67,0,1,"Plasmology4"
"7357300","10-7035-7300","2017",1,"Rent",0,12983.07,1016.5,11966.57,0,1,"Plasmology4"
"7357400","10-7035-7400","2017",1,"Utilities",0,66.05,44.92,21.13,0,1,"Plasmology4"
"7357420","10-7035-7420","2017",1,"Equipment",0,1131.08,160.95,970.13,0,1,"Plasmology4"
"7357460","10-7035-7460","2017",1,"Maintenance & Repairs",0,,,,0,1,"Plasmology4"
"7506550","10-7050-6550","2017",1,"D&O Insurance",0,1627.89,77.52,1550.37,0,1,"Plasmology4"
"7507590","10-7050-7590","2017",1,"Liability Insurance",0,,,,0,1,"Plasmology4"
"8008120","10-8000-8120","2017",1,"Website Development",0,,,,0,1,"Plasmology4"
"9008585","10-9000-8585","2017",1,"Gain on Forgiveness of Intercompany Debt",0,,,,0,1,"Plasmology4"
"9008700","10-9000-8700","2017",1,"Amortization",0,84.08,0,84.08,0,1,"Plasmology4"
"9108410","10-9100-8410","2017",1,"Interest Expense",0,37248.06,2497.77,34750.29,0,1,"Plasmology4"
"9108460","10-9100-8460","2017",1,"Interest Income",0,14.05,32.63,-18.58,0,1,"Plasmology4"
"9508600","10-9500-8600","2017",1,"State Income Tax ",0,,,,0,1,"Plasmology4"
"0001000","10-0000-1000","2017",2,"Petty Cash",98,,,,0,1,"Plasmology4"
"0001001","10-0000-1001","2017",2,"Plaz4 Operational ",144610.43,131056,165913.97,-34857.97,-79270.06,1,"Plasmology4"
"0001002","10-0000-1002","2017",2,"Plaz4 Debit",4208.36,8,117.85,-109.85,-546.46,1,"Plasmology4"
"0001003","10-0000-1003","2017",2,"Plaz4 Money Market",0,,,,0,1,"Plasmology4"
"0001005","10-0000-1005","2017",2,"AZ Biz Bank Checking ",0,164014,162104.64,1909.36,56.9,1,"Plasmology4"
"0001006","10-0000-1006","2017",2,"AZ Biz Bank ICS Savings",149824.85,0,39077.49,-39077.49,-110117.32,1,"Plasmology4"
"0001007","10-0000-1007","2017",2,"AZ Biz Bank Credit Card",0,6005.72,3092.46,2913.26,0,1,"Plasmology4"
"0001140","10-0000-1140","2017",2,"Work In Progress Inventory",0,,,,0,1,"Plasmology4"
"0001201","10-0000-1201","2017",2,"Inventory - Components",63054,,,,0,1,"Plasmology4"
"0001203","10-0000-1203","2017",2,"Inventory - Raw Materials",8050.15,,,,0,1,"Plasmology4"
"0001280","10-0000-1280","2017",2,"Reserve for Inventory Loss - Valuation",-15000,,,,0,1,"Plasmology4"
"0001500","10-0000-1500","2017",2,"Due From Employee",0,0,27.16,-27.16,27.16,1,"Plasmology4"
"0001550","10-0000-1550","2017",2,"Prepaid Insurance",8689.38,16467.28,16011.54,455.74,-911.48,1,"Plasmology4"
"0001560","10-0000-1560","2017",2,"Prepaid Expenses",16111.19,1323.02,3825.06,-2502.04,-3706.03,1,"Plasmology4"
"0001580","10-0000-1580","2017",2,"Receivable from Shareholders",0,,,,0,1,"Plasmology4"
"0001600","10-0000-1600","2017",2,"Security Deposit",6537.6,,,,-90.99,1,"Plasmology4"
"0001660","10-0000-1660","2017",2,"Due from EDGE Orthopaedics",0,,,,0,1,"Plasmology4"
"0001730","10-0000-1730","2017",2,"Goodwill",100,,,,0,1,"Plasmology4"
"0001740","10-0000-1740","2017",2,"Organizational Cost",15128.3,,,,0,1,"Plasmology4"
"0001750","10-0000-1750","2017",2,"Accum Amortization - Goodwill",-100,,,,0,1,"Plasmology4"
"0001760","10-0000-1760","2017",2,"Accum Amortization - Organizational",-6990.52,0,84.08,-84.08,-84.08,1,"Plasmology4"
"0001800","10-0000-1800","2017",2,"Machinery & Equipment",40059.75,,,,0,1,"Plasmology4"
"0001820","10-0000-1820","2017",2,"Tooling",10500,,,,0,1,"Plasmology4"
"0001850","10-0000-1850","2017",2,"Computer Equipment",53958.89,,,,0,1,"Plasmology4"
"0001860","10-0000-1860","2017",2,"Software",99724.36,,,,0,1,"Plasmology4"
"0001870","10-0000-1870","2017",2,"Leasehold Improvements",5300.67,,,,0,1,"Plasmology4"
"0001899","10-0000-1899","2017",2,"Office Equipment ",3484,,,,0,1,"Plasmology4"
"0001900","10-0000-1900","2017",2,"Accum Depreciation - Mach/Equip",-27702.44,0,384.41,-384.41,-384.41,1,"Plasmology4"
"0001920","10-0000-1920","2017",2,"Accum Depreciation - Tooling",-9041.7,0,291.67,-291.67,-291.67,1,"Plasmology4"
"0001950","10-0000-1950","2017",2,"Accum Depreciation - Comp Equip",-50024.43,0,365.62,-365.62,-365.62,1,"Plasmology4"
"0001960","10-0000-1960","2017",2,"Accum Depreciation - Software",-98467.18,0,89.81,-89.81,-89.81,1,"Plasmology4"
"0001965","10-0000-1965","2017",2,"Accum Depreciation - Office Equipment",-3484,,,,0,1,"Plasmology4"
"0001970","10-0000-1970","2017",2,"Accum Depreciation - L/H Improve",-5300.67,,,,0,1,"Plasmology4"
"0002000","10-0000-2000","2017",2,"Accounts Payable",-1960244.69,53537.54,85825.79,-32288.25,-50621.78,1,"Plasmology4"
"0002010","10-0000-2010","2017",2,"Accrued Receipts",0,81.02,81.02,0,0,1,"Plasmology4"
"0002130","10-0000-2130","2017",2,"Payroll Taxes Payable ",0,,,,0,1,"Plasmology4"
"0002180","10-0000-2180","2017",2,"Employee HSA Payable",0,1136,1136,0,0,1,"Plasmology4"
